n_estimators,max_depth,no_of_features,train_accuracy,test_accuracy,selected_features
1,1,9,0.6305,0.6071428571428571,"['cp', 'thal', 'fbs', 'chol', 'thalach', 'age', 'sex', 'oldpeak', 'exang']"
1,1,9,0.564,0.4642857142857143,"['slope', 'cp', 'trestbps', 'restecg', 'thalach', 'age', 'exang', 'oldpeak', 'thal']"
1,1,9,0.589,0.6071428571428571,"['thal', 'fbs', 'ca', 'slope', 'exang', 'trestbps', 'thalach', 'age', 'oldpeak']"
1,1,9,0.5705,0.6785714285714286,"['trestbps', 'oldpeak', 'exang', 'chol', 'sex', 'thalach', 'slope', 'cp', 'fbs']"
1,1,9,0.589,0.6071428571428571,"['ca', 'thalach', 'sex', 'age', 'exang', 'chol', 'slope', 'thal', 'fbs']"
1,1,9,0.5705,0.6785714285714286,"['restecg', 'fbs', 'sex', 'exang', 'oldpeak', 'trestbps', 'cp', 'thal', 'ca']"
1,1,9,0.6305,0.6071428571428571,"['chol', 'sex', 'fbs', 'thal', 'thalach', 'cp', 'oldpeak', 'ca', 'slope']"
1,1,9,0.597,0.5714285714285714,"['cp', 'sex', 'age', 'slope', 'thalach', 'trestbps', 'restecg', 'chol', 'thal']"
1,1,9,0.6305,0.6071428571428571,"['sex', 'exang', 'restecg', 'fbs', 'cp', 'chol', 'age', 'thal', 'trestbps']"
1,1,9,0.589,0.6071428571428571,"['sex', 'chol', 'ca', 'exang', 'slope', 'fbs', 'cp', 'thal', 'thalach']"
1,1,9,0.5495,0.35714285714285715,"['age', 'exang', 'slope', 'chol', 'sex', 'trestbps', 'fbs', 'restecg', 'ca']"
1,1,9,0.6155,0.75,"['oldpeak', 'exang', 'chol', 'trestbps', 'cp', 'thalach', 'restecg', 'slope', 'thal']"
1,1,9,0.636,0.7142857142857143,"['thalach', 'restecg', 'age', 'trestbps', 'fbs', 'cp', 'exang', 'thal', 'chol']"
1,1,10,0.589,0.6071428571428571,"['cp', 'slope', 'restecg', 'fbs', 'ca', 'age', 'exang', 'chol', 'sex', 'thal']"
1,1,10,0.597,0.5714285714285714,"['sex', 'chol', 'thal', 'age', 'cp', 'fbs', 'restecg', 'slope', 'oldpeak', 'exang']"
1,1,10,0.564,0.4642857142857143,"['cp', 'age', 'exang', 'thal', 'sex', 'slope', 'oldpeak', 'trestbps', 'thalach', 'ca']"
1,1,10,0.636,0.7142857142857143,"['chol', 'restecg', 'age', 'fbs', 'thalach', 'exang', 'cp', 'sex', 'oldpeak', 'slope']"
1,1,10,0.597,0.5714285714285714,"['oldpeak', 'ca', 'thal', 'sex', 'cp', 'thalach', 'restecg', 'slope', 'fbs', 'chol']"
1,1,10,0.6305,0.6071428571428571,"['thal', 'cp', 'oldpeak', 'exang', 'sex', 'chol', 'slope', 'fbs', 'ca', 'age']"
1,1,10,0.6305,0.6071428571428571,"['cp', 'age', 'trestbps', 'chol', 'thalach', 'ca', 'oldpeak', 'fbs', 'sex', 'exang']"
1,1,10,0.636,0.7142857142857143,"['exang', 'thalach', 'sex', 'cp', 'trestbps', 'oldpeak', 'chol', 'restecg', 'ca', 'thal']"
1,1,10,0.589,0.6071428571428571,"['fbs', 'ca', 'trestbps', 'chol', 'restecg', 'age', 'slope', 'sex', 'thalach', 'cp']"
1,1,10,0.636,0.7142857142857143,"['age', 'thalach', 'oldpeak', 'slope', 'chol', 'cp', 'restecg', 'exang', 'trestbps', 'fbs']"
1,1,10,0.6305,0.6071428571428571,"['thalach', 'slope', 'trestbps', 'restecg', 'cp', 'sex', 'thal', 'fbs', 'age', 'ca']"
1,1,10,0.5705,0.6785714285714286,"['fbs', 'trestbps', 'restecg', 'ca', 'exang', 'sex', 'chol', 'age', 'slope', 'thalach']"
