n_estimators,max_depth,no_of_features,train_accuracy,test_accuracy,selected_features
1,1,8,0.6505,0.6833333333333333,"['thal', 'oldpeak', 'slope', 'fbs', 'cp', 'sex', 'restecg', 'exang']"
1,1,8,0.582,0.5166666666666667,"['age', 'cp', 'oldpeak', 'sex', 'slope', 'restecg', 'chol', 'ca']"
1,1,8,0.7925,0.7666666666666667,"['ca', 'exang', 'chol', 'sex', 'thalach', 'restecg', 'thal', 'age']"
1,1,8,0.697,0.8,"['sex', 'slope', 'fbs', 'age', 'restecg', 'thalach', 'chol', 'oldpeak']"
1,1,8,0.7925,0.7666666666666667,"['ca', 'cp', 'slope', 'chol', 'sex', 'fbs', 'thal', 'thalach']"
1,1,8,0.71,0.65,"['cp', 'thal', 'sex', 'age', 'fbs', 'slope', 'thalach', 'chol']"
1,1,8,0.669,0.65,"['cp', 'slope', 'exang', 'thal', 'ca', 'age', 'fbs', 'sex']"
1,1,8,0.7505,0.75,"['chol', 'oldpeak', 'slope', 'age', 'thalach', 'trestbps', 'exang', 'ca']"
1,1,8,0.7505,0.75,"['chol', 'cp', 'restecg', 'oldpeak', 'sex', 'fbs', 'exang', 'thal']"
1,1,8,0.71,0.65,"['thalach', 'sex', 'thal', 'exang', 'fbs', 'restecg', 'slope', 'oldpeak']"
1,1,9,0.7585,0.8333333333333334,"['slope', 'thal', 'age', 'ca', 'fbs', 'cp', 'oldpeak', 'restecg', 'chol']"
1,1,9,0.7505,0.75,"['sex', 'restecg', 'exang', 'age', 'trestbps', 'cp', 'ca', 'slope', 'thalach']"
1,1,9,0.7775,0.7333333333333333,"['thal', 'age', 'cp', 'chol', 'slope', 'ca', 'exang', 'oldpeak', 'sex']"
1,1,9,0.7505,0.75,"['exang', 'sex', 'trestbps', 'age', 'fbs', 'thalach', 'restecg', 'chol', 'ca']"
1,1,9,0.6505,0.6833333333333333,"['sex', 'trestbps', 'restecg', 'chol', 'cp', 'ca', 'thal', 'fbs', 'exang']"
1,1,9,0.7925,0.7666666666666667,"['exang', 'oldpeak', 'thal', 'fbs', 'trestbps', 'ca', 'chol', 'age', 'slope']"
1,1,9,0.7925,0.7666666666666667,"['thal', 'sex', 'exang', 'restecg', 'ca', 'trestbps', 'thalach', 'slope', 'age']"
1,1,9,0.71,0.65,"['chol', 'age', 'slope', 'sex', 'exang', 'oldpeak', 'fbs', 'restecg', 'trestbps']"
1,1,9,0.7925,0.7666666666666667,"['thal', 'ca', 'age', 'exang', 'cp', 'oldpeak', 'sex', 'slope', 'restecg']"
1,1,9,0.7775,0.7333333333333333,"['chol', 'trestbps', 'age', 'cp', 'slope', 'fbs', 'thalach', 'restecg', 'ca']"
1,1,9,0.697,0.8,"['thalach', 'exang', 'chol', 'fbs', 'age', 'oldpeak', 'ca', 'thal', 'slope']"
1,1,9,0.7585,0.8333333333333334,"['restecg', 'trestbps', 'ca', 'oldpeak', 'sex', 'thal', 'cp', 'age', 'thalach']"
