n_estimators,max_depth,no_of_features,train_accuracy,test_accuracy,selected_features
1,1,8,0.5905,0.5,"['chol', 'oldpeak', 'exang', 'thalach', 'slope', 'restecg', 'thal', 'trestbps']"
1,1,8,0.5905,0.5,"['slope', 'age', 'ca', 'fbs', 'restecg', 'thal', 'chol', 'thalach']"
1,1,8,0.5905,0.5,"['chol', 'thalach', 'ca', 'age', 'exang', 'fbs', 'thal', 'cp']"
1,1,8,0.633,0.2857142857142857,"['oldpeak', 'trestbps', 'ca', 'cp', 'thal', 'restecg', 'sex', 'chol']"
1,1,8,0.7665,0.9285714285714286,"['restecg', 'exang', 'fbs', 'slope', 'age', 'thal', 'oldpeak', 'chol']"
1,1,8,0.5805,0.35714285714285715,"['fbs', 'ca', 'slope', 'sex', 'restecg', 'cp', 'trestbps', 'chol']"
1,1,8,0.6315,0.2857142857142857,"['ca', 'sex', 'restecg', 'thalach', 'age', 'cp', 'exang', 'fbs']"
1,1,8,0.6055,0.7142857142857143,"['trestbps', 'thalach', 'fbs', 'thal', 'ca', 'chol', 'restecg', 'slope']"
1,1,8,0.717,0.8571428571428571,"['restecg', 'exang', 'thal', 'chol', 'sex', 'ca', 'age', 'cp']"
1,1,8,0.5615,0.7857142857142857,"['exang', 'oldpeak', 'ca', 'cp', 'chol', 'fbs', 'age', 'restecg']"
1,1,8,0.5615,0.7857142857142857,"['ca', 'thal', 'restecg', 'thalach', 'oldpeak', 'age', 'fbs', 'chol']"
1,1,8,0.5685,0.35714285714285715,"['trestbps', 'chol', 'exang', 'ca', 'slope', 'fbs', 'thalach', 'thal']"
1,1,8,0.717,0.8571428571428571,"['trestbps', 'exang', 'oldpeak', 'chol', 'restecg', 'ca', 'thal', 'fbs']"
1,1,8,0.6315,0.2857142857142857,"['age', 'slope', 'sex', 'restecg', 'trestbps', 'exang', 'fbs', 'oldpeak']"
1,1,8,0.633,0.2857142857142857,"['slope', 'fbs', 'oldpeak', 'restecg', 'ca', 'sex', 'thal', 'thalach']"
1,1,8,0.5905,0.5,"['age', 'chol', 'ca', 'trestbps', 'oldpeak', 'thalach', 'thal', 'fbs']"
1,1,9,0.7665,0.9285714285714286,"['exang', 'age', 'oldpeak', 'ca', 'cp', 'fbs', 'thal', 'thalach', 'slope']"
1,1,9,0.6315,0.2857142857142857,"['exang', 'thalach', 'fbs', 'age', 'restecg', 'trestbps', 'oldpeak', 'ca', 'sex']"
1,1,9,0.717,0.8571428571428571,"['chol', 'trestbps', 'cp', 'ca', 'sex', 'thal', 'fbs', 'restecg', 'oldpeak']"
1,1,9,0.7665,0.9285714285714286,"['fbs', 'trestbps', 'oldpeak', 'sex', 'exang', 'chol', 'cp', 'thal', 'age']"
1,1,9,0.717,0.8571428571428571,"['sex', 'slope', 'age', 'ca', 'cp', 'exang', 'chol', 'fbs', 'thal']"
1,1,9,0.7665,0.9285714285714286,"['chol', 'cp', 'restecg', 'oldpeak', 'slope', 'fbs', 'ca', 'sex', 'exang']"
1,1,9,0.7665,0.9285714285714286,"['thal', 'trestbps', 'ca', 'oldpeak', 'slope', 'fbs', 'sex', 'cp', 'chol']"
1,1,9,0.717,0.8571428571428571,"['chol', 'oldpeak', 'ca', 'thalach', 'trestbps', 'restecg', 'exang', 'fbs', 'age']"
1,1,9,0.5905,0.5,"['thalach', 'chol', 'exang', 'thal', 'restecg', 'ca', 'oldpeak', 'cp', 'trestbps']"
1,1,9,0.7665,0.9285714285714286,"['oldpeak', 'exang', 'restecg', 'cp', 'sex', 'thal', 'chol', 'fbs', 'age']"
1,1,9,0.7665,0.9285714285714286,"['slope', 'ca', 'trestbps', 'oldpeak', 'chol', 'sex', 'fbs', 'cp', 'thalach']"
1,1,9,0.5615,0.7857142857142857,"['fbs', 'slope', 'age', 'cp', 'thalach', 'chol', 'thal', 'oldpeak', 'trestbps']"
1,1,9,0.6315,0.2857142857142857,"['exang', 'chol', 'fbs', 'age', 'trestbps', 'cp', 'thal', 'thalach', 'slope']"
1,1,9,0.633,0.2857142857142857,"['age', 'cp', 'restecg', 'sex', 'fbs', 'exang', 'thal', 'slope', 'oldpeak']"
1,1,9,0.713,0.5714285714285714,"['ca', 'thalach', 'slope', 'exang', 'thal', 'trestbps', 'chol', 'oldpeak', 'sex']"
1,1,9,0.713,0.5714285714285714,"['ca', 'chol', 'cp', 'slope', 'oldpeak', 'sex', 'age', 'fbs', 'thalach']"
1,1,9,0.717,0.8571428571428571,"['trestbps', 'chol', 'ca', 'fbs', 'thalach', 'sex', 'restecg', 'thal', 'cp']"
1,1,9,0.6315,0.2857142857142857,"['cp', 'age', 'trestbps', 'exang', 'thal', 'thalach', 'oldpeak', 'slope', 'restecg']"
1,1,9,0.5905,0.5,"['thal', 'restecg', 'exang', 'cp', 'oldpeak', 'sex', 'chol', 'ca', 'fbs']"
1,1,9,0.717,0.8571428571428571,"['trestbps', 'fbs', 'ca', 'cp', 'exang', 'sex', 'slope', 'thalach', 'age']"
1,1,10,0.717,0.8571428571428571,"['slope', 'cp', 'thal', 'sex', 'age', 'oldpeak', 'trestbps', 'ca', 'fbs', 'chol']"
1,1,10,0.7665,0.9285714285714286,"['slope', 'oldpeak', 'cp', 'age', 'exang', 'thal', 'ca', 'sex', 'thalach', 'restecg']"
1,1,10,0.7665,0.9285714285714286,"['trestbps', 'oldpeak', 'thal', 'slope', 'age', 'ca', 'exang', 'restecg', 'chol', 'fbs']"
1,1,10,0.713,0.5714285714285714,"['chol', 'restecg', 'thalach', 'ca', 'slope', 'age', 'exang', 'sex', 'cp', 'thal']"
1,1,10,0.6315,0.2857142857142857,"['age', 'fbs', 'slope', 'cp', 'exang', 'ca', 'thal', 'thalach', 'chol', 'sex']"
1,1,10,0.717,0.8571428571428571,"['slope', 'age', 'restecg', 'thal', 'thalach', 'fbs', 'cp', 'ca', 'exang', 'trestbps']"
1,1,10,0.6315,0.2857142857142857,"['ca', 'trestbps', 'thalach', 'age', 'exang', 'thal', 'slope', 'cp', 'sex', 'oldpeak']"
1,1,10,0.6055,0.7142857142857143,"['fbs', 'chol', 'slope', 'thal', 'cp', 'age', 'thalach', 'trestbps', 'oldpeak', 'sex']"
1,1,10,0.5615,0.7857142857142857,"['thal', 'age', 'cp', 'exang', 'trestbps', 'oldpeak', 'chol', 'fbs', 'ca', 'slope']"
1,1,10,0.5905,0.5,"['exang', 'thal', 'trestbps', 'ca', 'cp', 'oldpeak', 'sex', 'fbs', 'age', 'thalach']"
1,1,10,0.633,0.2857142857142857,"['trestbps', 'sex', 'age', 'fbs', 'thal', 'chol', 'slope', 'restecg', 'exang', 'oldpeak']"
1,1,10,0.713,0.5714285714285714,"['exang', 'thalach', 'oldpeak', 'sex', 'slope', 'thal', 'age', 'chol', 'trestbps', 'fbs']"
1,1,10,0.717,0.8571428571428571,"['thal', 'thalach', 'sex', 'cp', 'ca', 'fbs', 'chol', 'trestbps', 'oldpeak', 'age']"
1,1,10,0.7665,0.9285714285714286,"['thal', 'chol', 'slope', 'fbs', 'oldpeak', 'cp', 'sex', 'age', 'trestbps', 'thalach']"
1,1,10,0.717,0.8571428571428571,"['age', 'exang', 'sex', 'fbs', 'ca', 'thalach', 'trestbps', 'chol', 'slope', 'thal']"
1,1,10,0.633,0.2857142857142857,"['restecg', 'age', 'cp', 'thal', 'sex', 'thalach', 'oldpeak', 'chol', 'exang', 'fbs']"
